CompanyId,ProjectName,ContractNo,Name,Status,Link,Country
15809,"P079736 - 3A-CEMAC Transp Transit Facil (FY07)","354/MINTP/CSPM PRBAD-BM/2009","GPT DTPTERRASSEMENT/RAZEL/RAZEL CAMEROUN",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00006881,Africa
15810,"P043195 - RIJEKA GATEWAY",RGP-CW-049/08-ICB,"IGEOTEST MARINA",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00002016,Croatia
15811,"P043195 - RIJEKA GATEWAY",RGP-CW-049/08-ICB,"D#APPOLONIA S.p.A",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00002016,Croatia
15812,"P043195 - RIJEKA GATEWAY",RGP-CW-049/08-ICB,"Nautilus S.r.l.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00002016,Croatia
15813,"P043195 - RIJEKA GATEWAY",045/2008,"Rotterdam Maritime Group CONSULT BV (RMG)",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00002497,Croatia
15814,"P043195 - RIJEKA GATEWAY",045/2008,"JV EGIS BCEOM / INECOR / HIDROELEKTRA PROJEKT",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00002497,Croatia
15815,"P043195 - RIJEKA GATEWAY",045/2008,"SEAPORT with subconsultants RKJ, CPCS and VUKMIR &amp;Associates",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00002497,Croatia
15816,"P043195 - RIJEKA GATEWAY",RGP-CW-048/08-ICB,"JV GP KRK, VIADUKT and PRIMORJE",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00002954,Croatia
15817,"P043195 - RIJEKA GATEWAY",RGP-CW-048/08-ICB,KONSTRUKTOR-INZENJERING,evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00002954,Croatia
15818,"P043195 - RIJEKA GATEWAY",RGP-CW-048/08-ICB,"JV STRABAG and POMGRAD INZENJERING",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00002954,Croatia
15819,"P043195 - RIJEKA GATEWAY",RGP-CW-048/08-ICB,"JV NUOVA CO.ED.MAR., GRANDI LAVORI FINCOSIT, IMPRESA COSTRUZIONIGIUS. ...",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00002954,Croatia
15820,"P043195 - RIJEKA GATEWAY",RGP-CW-048/08-ICB,"JV INGRA and SOMAGEC",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00002954,Croatia
15821,"P043195 - RIJEKA GATEWAY",RGP-CW-048/08-ICB,"JAN DE NUL NV",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00002954,Croatia
15822,"P043195 - RIJEKA GATEWAY",RGP-CW-048/08-ICB,"DOGUSINSAAT VE TICARET A.S.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00002954,Croatia
15823,"P043195 - RIJEKA GATEWAY","RFP 047/2008",Investinzenjering,awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00003512,Croatia
15824,"P043195 - RIJEKA GATEWAY","RFP 047/2008","Institut IGH",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00003512,Croatia
15825,"P043195 - RIJEKA GATEWAY","RFP 047/2008","Hill International",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00003512,Croatia
15826,"P043195 - RIJEKA GATEWAY","RFP 047/2008","JV Favero e Milan Ingegneria, MWH and Acquatecno",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00003512,Croatia
15827,"P043195 - RIJEKA GATEWAY","RFP 047/2008",Safege,evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00003512,Croatia
15828,"P043195 - RIJEKA GATEWAY","RFP 047/2008","JV Egis Bceom International and Hidroelektra-inzenering",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00003512,Croatia
15829,"P043195 - RIJEKA GATEWAY",,"IND-EKO d.o.o.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00004140,Croatia
15830,"P043195 - RIJEKA GATEWAY",,"University of Rijeka Faculty of Maritime Studies",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00004141,Croatia
15831,"P043195 - RIJEKA GATEWAY","IFB NO.: RGP-044/2008","JV Phaeros Group BVBA and COMBIS d.o.o.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00004763,Croatia
15832,"P043195 - RIJEKA GATEWAY","IFB NO.: RGP-044/2008","JV Nethun SpA , Venice, Italy and Thetis SpA, Venice , Italy",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00004763,Croatia
15833,"P043195 - RIJEKA GATEWAY","IFB NO.: RGP-044/2008","JV Kongsberg Norcontrol IT AS , Horten , Norway and Ericsson NikolaTesla d.d. Zagreb, Croatia",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00004763,Croatia
15834,"P043195 - RIJEKA GATEWAY","IFB NO.: RGP-044/2008","JV Portic ,Barcelona, Spain, Eurocomputer systems d.o.o. Zagreb ,Croatia and eVision informacijski sustavi d.o.o. Zagreb, Croatia",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00004763,Croatia
15835,"P043195 - RIJEKA GATEWAY",,"Rijeka Projekt d.o.o.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00005694,Croatia
15836,"P043195 - RIJEKA GATEWAY",,Investinzinjering,awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00005693,Croatia
15837,"P043195 - RIJEKA GATEWAY",,"InfoExpert d.o.o.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00005699,Croatia
15838,"P043195 - RIJEKA GATEWAY",055/2009,Qualitas,awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00006333,Croatia
15839,"P043195 - RIJEKA GATEWAY",055/2009,Arcadis,evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00006333,Croatia
15840,"P043195 - RIJEKA GATEWAY",055/2009,"Westland Environmental Services Inc.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00006333,Croatia
15841,"P043195 - RIJEKA GATEWAY",055/2009,"Ove Arup &amp; Partners Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00006333,Croatia
15842,"P073361 - VN -Natural Disaster Risk Mngt Project",TB1,"Joint Venture CAE S.p.A and OSB JSC",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00012829,Vietnam
15847,"P084461 - GZ-ELECTRIC UTILITY MANAGEMENT",G-1,"JV New East Supplies Co. (NESCO) and Multi ElectromechanicalTrading Co. (MEMCO)",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00002278,"West Bank and Gaza"
15848,"P084461 - GZ-ELECTRIC UTILITY MANAGEMENT",G-1,"Al Ameen Technologies Co.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00002278,"West Bank and Gaza"
15849,"P084461 - GZ-ELECTRIC UTILITY MANAGEMENT",G-1,"JV NESCO (West Bank &amp; Gaza) and MEMCO (Jordan) (Supl ID:154114 &amp;154115)",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00002279,"West Bank and Gaza"
15850,"P084461 - GZ-ELECTRIC UTILITY MANAGEMENT","G-5 [EUMP PEA-WB/2] -- Lots 1 &amp; 2","PALESTINE MOTORS COMPANY",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00002282,"West Bank and Gaza"
15851,"P084461 - GZ-ELECTRIC UTILITY MANAGEMENT","G-5 [EUMP PEA-WB/2] -- Lots 1 &amp; 2","IMI Equipment Company",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00002282,"West Bank and Gaza"
15852,"P084461 - GZ-ELECTRIC UTILITY MANAGEMENT",G-1,"Technical Engineering Applications Ltd. (Supl ID: 172882]",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00002277,"West Bank and Gaza"
15853,"P084461 - GZ-ELECTRIC UTILITY MANAGEMENT",G-1,"Al Takamul Engineering Co. (Supl ID:172883)",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00002277,"West Bank and Gaza"
15854,"P084461 - GZ-ELECTRIC UTILITY MANAGEMENT",G-1,"Al Ameen Technologies Co.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00002277,"West Bank and Gaza"
15855,"P084461 - GZ-ELECTRIC UTILITY MANAGEMENT","G-5 [EUMP PEA-WB/2] -- Lot 4","PALESTINIAN TRACTOR AND EQUIPMENT CO. LTD.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00002283,"West Bank and Gaza"
15856,"P084461 - GZ-ELECTRIC UTILITY MANAGEMENT","G-5 [EUMP PEA-WB/2] -- Lot 4","El Abood.Ostim J.V.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00002283,"West Bank and Gaza"
15857,"P084461 - GZ-ELECTRIC UTILITY MANAGEMENT","G-5 [EUMP PEA-WB/2] -- Lot 4","IMI Equipment Company",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00002283,"West Bank and Gaza"
15858,"P099211 - VN-Rural Distribution Project","NPC-REII AF-G04","Advanced InformationTechnologies Corporation (AIT Corp.)",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00008162,Vietnam
15859,"P099211 - VN-Rural Distribution Project",PC1-110-PN-G03,"InformationCommunication and Automatic joint stock company (ICA. JSC)",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00008295,Vietnam
15860,"P099211 - VN-Rural Distribution Project",581/HDPC-HANAKA,"Hanaka Group Joint Stock Company",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00010773,Vietnam
15861,"P099211 - VN-Rural Distribution Project",PC1-110-TH-G05,"Consortium of Power Technical Solution Company and Amigo Technologies JSC (PTS-AMIGO)",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00012360,Vietnam
15862,"P099211 - VN-Rural Distribution Project","RD - 2SS - CPC - HVN - G01","Hai Van Nam Co. Ltd.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00012789,Vietnam
15863,"P099211 - VN-Rural Distribution Project","RD - 2SS - CPC - HVN - G01","Hangzhou Qiantang River Electric Group Co. Ltd",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00012789,Vietnam
15865,"P099211 - VN-Rural Distribution Project","RD - 2SS - CPC - HVN - G01","Vinacomin Electrical Equipment JSC",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00012789,Vietnam
15866,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-VNECO-G06,"Steel Structure Manufacture Joint Stock Company",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00012788,Vietnam
15867,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-VNECO-G06,"120 Mechanical Joint Stock Company",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00012788,Vietnam
15864,"P099211 - VN-Rural Distribution Project","RD - 2SS - CPC - HVN - G01","Alpha Nam Mechanical and Electric Joint Stock Co",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00012789,Vietnam
15868,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-VNECO-G06,"Hoang Hung Electromechanic Corporation",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00012788,Vietnam
15869,"P099211 - VN-Rural Distribution Project",RD-TN-G08,"Hangzhou Qiantang River Electric Group Co. Ltd.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00013277,Vietnam
15870,"P099211 - VN-Rural Distribution Project",RD-TN-G08,"Saigon Electrical Equipment Corporation",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00013277,Vietnam
15871,"P099211 - VN-Rural Distribution Project",RD-TN-G08,"Vinacomin - Electrical Equipment JSC",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00013277,Vietnam
15872,"P099211 - VN-Rural Distribution Project",RD-TN-G08,"Chint Electric Co. Ltd",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00013277,Vietnam
15873,"P099211 - VN-Rural Distribution Project",RD-TN-G08,"Consortium of Enerbensa Sdn. Bhd./ Malaysia and Enerbensa Co. Ltd./ Vietnam",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00013277,Vietnam
15874,"P099211 - VN-Rural Distribution Project",RD-BT-G08,"Saigon Electrical Equipment Corporation",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00013280,Vietnam
15875,"P099211 - VN-Rural Distribution Project",RD-BT-G08,"LS-VINA Industrial Systems Co. Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00013280,Vietnam
15876,"P099211 - VN-Rural Distribution Project",RD-BT-G08,"Viet A Group Holdings",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00013280,Vietnam
15877,"P099211 - VN-Rural Distribution Project",RD-TN-G09,"Saigon Electrical Equipment Corporation",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00013279,Vietnam
15878,"P099211 - VN-Rural Distribution Project",RD-TN-G09,"LS-VINA Industrial Systems Co. Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00013279,Vietnam
15879,"P099211 - VN-Rural Distribution Project",RD-TN-G09,"Viet A Group Holdings",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00013279,Vietnam
15880,"P099211 - VN-Rural Distribution Project",RD-BT-G07,"Hangzhou Qiantang River Electric Group Co. Ltd.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00013278,Vietnam
15881,"P099211 - VN-Rural Distribution Project",RD-BT-G07,"Saigon Electrical Equipment Corporation",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00013278,Vietnam
15882,"P099211 - VN-Rural Distribution Project",RD-BT-G07,"Vinacomin - Electrical Equipment JSC",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00013278,Vietnam
15883,"P099211 - VN-Rural Distribution Project",RD-BT-G07,"Chint Electric Co. Ltd",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00013278,Vietnam
15884,"P099211 - VN-Rural Distribution Project",RD-BT-G07,"Consortium of Enerbensa Sdn. Bhd./ Malaysia and Enerbensa Co. Ltd./ Vietnam",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00013278,Vietnam
15885,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-TP-G03,"Thinh Phat Real Estate - Cables Joint Stock Company",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00014002,Vietnam
15886,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-TP-G03,"LS-Vina Cable Joint stock Company",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00014002,Vietnam
15908,"P099211 - VN-Rural Distribution Project",NPC-110-CD-G02,"Energy Technology JSC (ENTEC)",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00015363,Vietnam
15887,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-TP-G03,"Electrical Material and Mechanical Group J/S Co. (EMJ Group)",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00014002,Vietnam
15888,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-TP-G03,"Hai Van Nam Co. Ltd.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00014002,Vietnam
15889,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-TP-G03,"Tan Cuong Thanh Electrical Wire Cable Corporation",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00014002,Vietnam
15890,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-HK-G05,"HK Investment and Trade Joint Stock Company",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00014003,Vietnam
15891,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-HK-G05,"Consortium Quang Hai Co. Ltd. - Electrical Material & Technical Solution JSC",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00014003,Vietnam
15892,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-HK-G05,"Hai Van Nam Co.Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00014003,Vietnam
15893,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-HK-G05,"Viet A Group Holdings Co",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00014003,Vietnam
15894,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-HK-G05,"Consortium of Control & Automation Solutions (CAS Co. Ltd.)and 3T Joint Stock Company",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00014003,Vietnam
15895,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-HK-G05,"Sai Gon Electrical Equipment Corporation",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00014003,Vietnam
15896,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-ENTEC-G02,"Energy Technology Joint Stock Company",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00014004,Vietnam
15897,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-ENTEC-G02,"Alpha Nam Mechanical Electric JSC",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00014004,Vietnam
15898,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-ENTEC-G02,"Hai Van Nam Co. Ltd",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00014004,Vietnam
15899,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-ENTEC-G02,"Viet A Group Holdings Co",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00014004,Vietnam
15900,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-ENTEC-G02,"Sai Gon Electrical Equipment Corporation",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00014004,Vietnam
15901,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-ENTEC-G02,"Franco - Pacific Ventures Co. Ltd.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00014004,Vietnam
15902,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-CAS-FPV-G04,"Consortium between Control Automation Solutions Company Ltd.and Franco Pacific Ventures Company Ltd. (CAS - FPVConsortium)",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00014444,Vietnam
15903,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-CAS-FPV-G04,"Alpha Nam Mechanical Electric JSC",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00014444,Vietnam
15905,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-CAS-FPV-G04,"Energy Technology Joint Stock Company",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00014444,Vietnam
15906,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-CAS-FPV-G04,"Sai Gon Electrical Equipment Corporation",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00014444,Vietnam
15907,"P099211 - VN-Rural Distribution Project",PC1-110-CD-G01,"Vinacomin - Electrical Equipment JSC",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00015362,Vietnam
15904,"P099211 - VN-Rural Distribution Project",RD-2SS-CPC-CAS-FPV-G04,"Consortium of Power Technical Solution Joint stock Company and LS-VINA Industrial System Company Limited (PTS-LSConsortium)",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00014444,Vietnam
15909,"P099211 - VN-Rural Distribution Project",RD-KPAK-CPC-VNCOMIN-G01,"Vinacomin Electrical Equipment JSC",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00015653,Vietnam
15910,"P099211 - VN-Rural Distribution Project",RD-KPAK-CPC-VNCOMIN-G01,"Hai Van Nam Co. Ltd",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00015653,Vietnam
15911,"P099211 - VN-Rural Distribution Project",RD-KPAK-CPC-VNCOMIN-G01,"Alpha Nam Mechanical Electric JSC",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00015653,Vietnam
